,Axis1,Axis2,Axis3,waist_vm_15,waist_vm_60,waist_cpm,waist_vm_cpm,waist_ee,waist_intensity
7673,0,0,0,0.0,0.0,0,0,0.0,1
7674,0,0,0,0.0,0.0,0,0,0.0,1
7675,0,0,0,0.0,0.0,0,0,0.0,1
7676,0,0,0,0.0,0.0,0,0,0.0,1
7677,0,0,0,0.0,0.0,0,0,0.0,1
7678,0,0,0,0.0,0.0,0,0,0.0,1
7679,0,0,0,0.0,0.0,0,0,0.0,1
7680,0,0,0,0.0,0.0,0,0,0.0,1
7681,0,0,0,0.0,0.0,0,0,0.0,1
7682,0,0,0,0.0,0.0,0,0,0.0,1
7683,0,0,0,0.0,0.0,0,0,0.0,1
7684,0,0,0,0.0,0.0,0,0,0.0,1
7685,0,0,0,0.0,0.0,0,0,0.0,1
7686,0,0,0,0.0,0.0,0,0,0.0,1
7687,0,0,0,0.0,0.0,0,0,0.0,1
7688,0,0,0,0.0,0.0,0,0,0.0,1
7689,0,0,0,0.0,0.0,0,0,0.0,1
7690,0,0,0,0.0,0.0,0,0,0.0,1
7691,0,0,0,0.0,0.0,0,0,0.0,1
7692,0,0,0,0.0,0.0,0,0,0.0,1
7693,0,0,0,0.0,0.0,0,0,0.0,1
7694,0,0,0,0.0,0.0,0,0,0.0,1
7695,0,0,0,0.0,0.0,0,0,0.0,1
7696,0,0,0,0.0,0.0,0,0,0.0,1
7697,0,0,0,0.0,0.0,0,0,0.0,1
7698,0,0,0,0.0,0.0,0,0,0.0,1
7699,0,0,0,0.0,0.0,0,0,0.0,1
7700,0,0,0,0.0,0.0,0,0,0.0,1
7701,0,0,0,0.0,0.0,0,0,0.0,1
7702,0,0,0,0.0,0.0,0,0,0.0,1
7703,0,0,0,0.0,0.0,0,0,0.0,1
7704,0,0,0,0.0,0.0,0,0,0.0,1
7705,0,0,0,0.0,0.0,0,0,0.0,1
7706,0,0,0,0.0,0.0,0,0,0.0,1
7707,0,0,0,0.0,0.0,0,0,0.0,1
7708,0,0,0,0.0,0.0,0,0,0.0,1
7709,0,0,0,0.0,0.0,0,0,0.0,1
7710,0,0,0,0.0,0.0,0,0,0.0,1
7711,0,0,0,0.0,0.0,0,0,0.0,1
7712,0,0,0,0.0,0.0,0,0,0.0,1
7713,0,0,0,0.0,0.0,0,0,0.0,1
7714,0,0,0,0.0,0.0,0,0,0.0,1
7715,0,0,0,0.0,0.0,0,0,0.0,1
7716,0,0,0,0.0,0.0,0,0,0.0,1
7717,0,0,0,0.0,0.0,0,0,0.0,1
7718,0,0,0,0.0,0.0,0,0,0.0,1
7719,0,0,0,0.0,0.0,0,0,0.0,1
7720,0,0,0,0.0,0.0,0,0,0.0,1
7721,0,0,0,0.0,0.0,0,0,0.0,1
7722,0,0,0,0.0,0.0,0,0,0.0,1
7723,0,0,0,0.0,0.0,0,0,0.0,1
7724,0,0,0,0.0,0.0,0,0,0.0,1
7725,0,0,0,0.0,0.0,0,0,0.0,1
7726,0,0,0,0.0,0.0,0,0,0.0,1
7727,0,0,0,0.0,0.0,0,0,0.0,1
7728,0,0,0,0.0,0.0,0,0,0.0,1
7729,0,0,0,0.0,0.0,0,0,0.0,1
7730,0,0,0,0.0,0.0,0,0,0.0,1
7731,0,0,0,0.0,0.0,0,0,0.0,1
7732,0,0,0,0.0,0.0,0,0,0.0,1
7733,0,0,0,0.0,0.0,0,0,0.0,1
7734,0,0,0,0.0,0.0,0,0,0.0,1
7735,0,0,0,0.0,0.0,0,0,0.0,1
7736,0,0,0,0.0,0.0,0,0,0.0,1
7737,0,0,0,0.0,0.0,0,0,0.0,1
7738,0,0,0,0.0,0.0,0,0,0.0,1
7739,0,0,0,0.0,0.0,0,0,0.0,1
7740,0,0,0,0.0,0.0,0,0,0.0,1
7741,0,0,0,0.0,0.0,0,0,0.0,1
7742,0,0,0,0.0,0.0,0,0,0.0,1
7743,0,0,0,0.0,0.0,0,0,0.0,1
7744,0,0,0,0.0,0.0,0,0,0.0,1
7745,0,0,0,0.0,0.0,0,0,0.0,1
7746,0,0,0,0.0,0.0,0,0,0.0,1
7747,0,0,0,0.0,0.0,0,0,0.0,1
7748,0,0,0,0.0,0.0,0,0,0.0,1
7749,0,0,0,0.0,0.0,0,0,0.0,1
7750,0,0,0,0.0,0.0,0,0,0.0,1
7751,0,0,0,0.0,0.0,0,0,0.0,1
7752,0,0,0,0.0,0.0,0,0,0.0,1
7753,0,0,0,0.0,0.0,0,0,0.0,1
7754,0,0,0,0.0,0.0,0,0,0.0,1
7755,0,0,0,0.0,0.0,0,0,0.0,1
7756,0,0,0,0.0,0.0,0,0,0.0,1
7757,0,0,0,0.0,0.0,0,0,0.0,1
7758,0,0,0,0.0,0.0,0,0,0.0,1
7759,0,0,0,0.0,0.0,0,0,0.0,1
7760,0,0,0,0.0,0.0,0,0,0.0,1
7761,0,0,0,0.0,0.0,0,0,0.0,1
7762,0,0,0,0.0,0.0,0,0,0.0,1
7763,0,0,0,0.0,0.0,0,0,0.0,1
7764,0,0,0,0.0,0.0,0,0,0.0,1
7765,0,0,0,0.0,0.0,0,0,0.0,1
7766,0,0,0,0.0,0.0,0,0,0.0,1
7767,0,0,0,0.0,0.0,0,0,0.0,1
7768,0,0,0,0.0,0.0,0,0,0.0,1
7769,0,0,0,0.0,0.0,0,0,0.0,1
7770,0,0,0,0.0,0.0,0,0,0.0,1
7771,0,0,0,0.0,0.0,0,0,0.0,1
7772,0,0,0,0.0,0.0,0,0,0.0,1
7773,0,0,0,0.0,0.0,0,0,0.0,1
7774,0,0,0,0.0,0.0,0,0,0.0,1
7775,0,0,0,0.0,0.0,0,0,0.0,1
7776,0,0,0,0.0,0.0,0,0,0.0,1
7777,0,0,0,0.0,0.0,0,0,0.0,1
7778,0,0,0,0.0,0.0,0,0,0.0,1
7779,0,0,0,0.0,0.0,0,0,0.0,1
7780,0,0,0,0.0,0.0,0,0,0.0,1
7781,0,0,0,0.0,0.0,0,0,0.0,1
7782,0,0,0,0.0,0.0,0,0,0.0,1
7783,0,0,0,0.0,0.0,0,0,0.0,1
7784,0,0,0,0.0,0.0,0,0,0.0,1
7785,0,0,0,0.0,0.0,0,0,0.0,1
7786,0,0,0,0.0,0.0,0,0,0.0,1
7787,0,0,0,0.0,0.0,0,0,0.0,1
7788,0,0,0,0.0,0.0,0,0,0.0,1
7789,0,0,0,0.0,0.0,0,0,0.0,1
7790,0,0,0,0.0,0.0,0,0,0.0,1
7791,0,0,0,0.0,0.0,0,0,0.0,1
7792,0,0,0,0.0,0.0,0,0,0.0,1
7793,0,0,0,0.0,0.0,0,0,0.0,1
7794,0,0,0,0.0,0.0,0,0,0.0,1
7795,0,0,0,0.0,0.0,0,0,0.0,1
7796,0,0,0,0.0,0.0,0,0,0.0,1
7797,0,0,0,0.0,0.0,0,0,0.0,1
7798,0,0,0,0.0,0.0,0,0,0.0,1
7799,0,0,0,0.0,0.0,0,0,0.0,1
7800,0,0,0,0.0,0.0,0,0,0.0,1
7801,0,0,0,0.0,0.0,0,0,0.0,1
7802,0,0,0,0.0,0.0,0,0,0.0,1
7803,0,0,0,0.0,0.0,0,0,0.0,1
7804,0,0,0,0.0,0.0,0,0,0.0,1
7805,0,0,0,0.0,0.0,0,0,0.0,1
7806,0,0,0,0.0,0.0,0,0,0.0,1
7807,0,0,0,0.0,0.0,0,0,0.0,1
7808,0,0,0,0.0,0.0,0,0,0.0,1
7809,0,0,0,0.0,0.0,0,0,0.0,1
7810,0,0,0,0.0,0.0,0,0,0.0,1
7811,0,0,0,0.0,0.0,0,0,0.0,1
7812,0,0,0,0.0,0.0,0,0,0.0,1
7813,0,0,0,0.0,0.0,0,0,0.0,1
7814,0,0,0,0.0,0.0,0,0,0.0,1
7815,0,0,0,0.0,0.0,0,0,0.0,1
7816,0,0,0,0.0,0.0,0,0,0.0,1
7817,0,0,0,0.0,0.0,0,0,0.0,1
7818,0,0,0,0.0,0.0,0,0,0.0,1
7819,0,0,0,0.0,0.0,0,0,0.0,1
7820,0,0,0,0.0,0.0,0,0,0.0,1
7821,0,0,0,0.0,0.0,0,0,0.0,1
7822,0,0,0,0.0,0.0,0,0,0.0,1
7823,0,0,0,0.0,0.0,0,0,0.0,1
7824,0,0,0,0.0,0.0,0,0,0.0,1
7825,0,0,0,0.0,0.0,0,0,0.0,1
7826,0,0,0,0.0,0.0,0,0,0.0,1
7827,0,0,0,0.0,0.0,0,0,0.0,1
7828,0,0,0,0.0,0.0,0,0,0.0,1
7829,0,0,0,0.0,0.0,0,0,0.0,1
7830,0,0,0,0.0,0.0,0,0,0.0,1
7831,0,0,0,0.0,0.0,0,0,0.0,1
7832,0,0,0,0.0,0.0,0,0,0.0,1
7833,0,0,0,0.0,0.0,0,0,0.0,1
7834,0,0,0,0.0,0.0,0,0,0.0,1
7835,0,0,0,0.0,0.0,0,0,0.0,1
7836,0,0,0,0.0,0.0,0,0,0.0,1
7837,0,0,0,0.0,0.0,0,0,0.0,1
7838,0,0,0,0.0,0.0,0,0,0.0,1
7839,0,0,0,0.0,0.0,0,0,0.0,1
7840,0,0,0,0.0,0.0,0,0,0.0,1
7841,0,0,0,0.0,0.0,0,0,0.0,1
7842,0,0,0,0.0,0.0,0,0,0.0,1
7843,0,0,0,0.0,0.0,0,0,0.0,1
7844,0,0,0,0.0,0.0,0,0,0.0,1
7845,0,0,0,0.0,0.0,0,0,0.0,1
7846,0,0,0,0.0,0.0,0,0,0.0,1
7847,0,0,0,0.0,0.0,0,0,0.0,1
7848,0,0,0,0.0,0.0,0,0,0.0,1
7849,0,0,0,0.0,0.0,0,0,0.0,1
7850,0,0,0,0.0,0.0,0,0,0.0,1
7851,0,0,0,0.0,0.0,0,0,0.0,1
7852,0,0,0,0.0,0.0,0,0,0.0,1
7853,0,0,0,0.0,0.0,0,0,0.0,1
7854,0,0,0,0.0,0.0,0,0,0.0,1
7855,0,0,0,0.0,0.0,0,0,0.0,1
7856,0,0,0,0.0,0.0,0,0,0.0,1
7857,0,0,0,0.0,0.0,0,0,0.0,1
7858,0,0,0,0.0,0.0,0,0,0.0,1
7859,0,0,0,0.0,0.0,0,0,0.0,1
7860,0,0,0,0.0,0.0,0,0,0.0,1
7861,0,0,0,0.0,0.0,0,0,0.0,1
7862,0,0,0,0.0,0.0,0,0,0.0,1
7863,0,0,0,0.0,0.0,0,0,0.0,1
7864,0,0,0,0.0,0.0,0,0,0.0,1
7865,0,0,0,0.0,0.0,0,0,0.0,1
7866,0,0,0,0.0,0.0,0,0,0.0,1
7867,0,0,0,0.0,0.0,0,0,0.0,1
7868,0,0,0,0.0,0.0,0,0,0.0,1
7869,0,0,0,0.0,0.0,0,0,0.0,1
7870,0,0,0,0.0,0.0,0,0,0.0,1
7871,0,0,0,0.0,0.0,0,0,0.0,1
7872,0,0,0,0.0,0.0,0,0,0.0,1
7873,0,0,0,0.0,0.0,0,0,0.0,1
7874,0,0,0,0.0,0.0,0,0,0.0,1
7875,0,0,0,0.0,0.0,0,0,0.0,1
7876,0,0,0,0.0,0.0,0,0,0.0,1
7877,0,0,0,0.0,0.0,0,0,0.0,1
7878,0,0,0,0.0,0.0,0,0,0.0,1
7879,0,0,0,0.0,0.0,0,0,0.0,1
7880,0,0,0,0.0,0.0,0,0,0.0,1
7881,0,0,0,0.0,0.0,0,0,0.0,1
7882,0,0,0,0.0,0.0,0,0,0.0,1
7883,0,0,0,0.0,0.0,0,0,0.0,1
7884,0,0,0,0.0,0.0,0,0,0.0,1
7885,0,0,0,0.0,0.0,0,0,0.0,1
7886,0,0,0,0.0,0.0,0,0,0.0,1
7887,0,0,0,0.0,0.0,0,0,0.0,1
7888,0,0,0,0.0,0.0,0,0,0.0,1
7889,0,0,0,0.0,0.0,0,0,0.0,1
7890,0,0,0,0.0,0.0,0,0,0.0,1
7891,0,0,0,0.0,0.0,0,0,0.0,1
7892,0,0,0,0.0,0.0,0,0,0.0,1
7893,0,0,0,0.0,0.0,0,0,0.0,1
7894,0,0,0,0.0,0.0,0,0,0.0,1
7895,0,0,0,0.0,0.0,0,0,0.0,1
7896,0,0,0,0.0,0.0,0,0,0.0,1
7897,0,0,0,0.0,0.0,0,0,0.0,1
7898,0,0,0,0.0,0.0,0,0,0.0,1
7899,0,0,0,0.0,0.0,0,0,0.0,1
7900,0,0,0,0.0,0.0,0,0,0.0,1
7901,0,0,0,0.0,0.0,0,0,0.0,1
7902,0,0,0,0.0,0.0,0,0,0.0,1
7903,0,0,0,0.0,0.0,0,0,0.0,1
7904,0,0,0,0.0,0.0,0,0,0.0,1
7905,0,0,0,0.0,0.0,0,0,0.0,1
7906,0,0,0,0.0,0.0,0,0,0.0,1
7907,0,0,0,0.0,0.0,0,0,0.0,1
7908,0,0,0,0.0,0.0,0,0,0.0,1
7909,0,0,0,0.0,0.0,0,0,0.0,1
7910,0,0,0,0.0,0.0,0,0,0.0,1
7911,0,0,0,0.0,0.0,0,0,0.0,1
7912,0,0,0,0.0,0.0,0,0,0.0,1
7913,0,0,0,0.0,0.0,0,0,0.0,1
7914,0,0,0,0.0,0.0,0,0,0.0,1
7915,0,0,0,0.0,0.0,0,0,0.0,1
7916,0,0,0,0.0,0.0,0,0,0.0,1
7917,0,0,0,0.0,0.0,0,0,0.0,1
7918,0,0,0,0.0,0.0,0,0,0.0,1
7919,0,0,0,0.0,0.0,0,0,0.0,1
7920,0,0,0,0.0,0.0,0,0,0.0,1
7921,0,0,0,0.0,0.0,0,0,0.0,1
7922,0,0,0,0.0,0.0,0,0,0.0,1
7923,0,0,0,0.0,0.0,0,0,0.0,1
7924,0,0,0,0.0,0.0,0,0,0.0,1
7925,0,0,0,0.0,0.0,0,0,0.0,1
7926,0,0,0,0.0,0.0,0,0,0.0,1
7927,0,0,0,0.0,0.0,0,0,0.0,1
7928,0,0,0,0.0,0.0,0,0,0.0,1
7929,0,0,0,0.0,0.0,0,0,0.0,1
7930,0,0,0,0.0,0.0,0,0,0.0,1
7931,0,0,0,0.0,0.0,0,0,0.0,1
7932,0,0,0,0.0,0.0,0,0,0.0,1
7933,0,0,0,0.0,0.0,0,0,0.0,1
7934,0,0,0,0.0,0.0,0,0,0.0,1
7935,0,0,0,0.0,0.0,0,0,0.0,1
7936,0,0,0,0.0,0.0,0,0,0.0,1
7937,0,0,0,0.0,0.0,0,0,0.0,1
7938,0,0,0,0.0,0.0,0,0,0.0,1
7939,0,0,0,0.0,0.0,0,0,0.0,1
7940,0,0,0,0.0,0.0,0,0,0.0,1
7941,0,0,0,0.0,0.0,0,0,0.0,1
7942,0,0,0,0.0,0.0,0,0,0.0,1
7943,0,0,0,0.0,0.0,0,0,0.0,1
7944,0,0,0,0.0,0.0,0,0,0.0,1
7945,0,0,0,0.0,0.0,0,0,0.0,1
7946,0,0,0,0.0,0.0,0,0,0.0,1
7947,0,0,0,0.0,0.0,0,0,0.0,1
7948,0,0,0,0.0,0.0,0,0,0.0,1
7949,0,0,0,0.0,0.0,0,0,0.0,1
7950,0,0,0,0.0,0.0,0,0,0.0,1
7951,0,0,0,0.0,0.0,0,0,0.0,1
7952,0,0,0,0.0,0.0,0,0,0.0,1
7953,0,0,0,0.0,0.0,0,0,0.0,1
7954,0,0,0,0.0,0.0,0,0,0.0,1
7955,0,0,0,0.0,0.0,0,0,0.0,1
7956,0,0,0,0.0,0.0,0,0,0.0,1
7957,0,0,0,0.0,0.0,0,0,0.0,1
7958,0,0,0,0.0,0.0,0,0,0.0,1
7959,0,0,0,0.0,0.0,0,0,0.0,1
7960,0,0,0,0.0,0.0,0,0,0.0,1
7961,0,0,0,0.0,0.0,0,0,0.0,1
7962,0,0,0,0.0,0.0,0,0,0.0,1
7963,0,0,0,0.0,0.0,0,0,0.0,1
7964,0,0,0,0.0,0.0,0,0,0.0,1
7965,0,0,0,0.0,0.0,0,0,0.0,1
7966,0,0,0,0.0,0.0,0,0,0.0,1
7967,0,0,0,0.0,0.0,0,0,0.0,1
7968,0,0,0,0.0,0.0,0,0,0.0,1
7969,0,0,0,0.0,0.0,0,0,0.0,1
7970,0,0,0,0.0,0.0,0,0,0.0,1
7971,0,0,0,0.0,0.0,0,0,0.0,1
7972,0,0,0,0.0,0.0,0,0,0.0,1
7973,0,0,0,0.0,0.0,0,0,0.0,1
7974,0,0,0,0.0,0.0,0,0,0.0,1
7975,0,0,0,0.0,0.0,0,0,0.0,1
7976,0,0,0,0.0,0.0,0,0,0.0,1
7977,0,0,0,0.0,0.0,0,0,0.0,1
7978,0,0,0,0.0,0.0,0,0,0.0,1
7979,0,0,0,0.0,0.0,0,0,0.0,1
7980,0,0,0,0.0,0.0,0,0,0.0,1
7981,0,0,0,0.0,0.0,0,0,0.0,1
7982,0,0,0,0.0,0.0,0,0,0.0,1
7983,0,0,0,0.0,0.0,0,0,0.0,1
7984,0,0,0,0.0,0.0,0,0,0.0,1
7985,0,0,0,0.0,0.0,0,0,0.0,1
7986,0,0,0,0.0,0.0,0,0,0.0,1
7987,0,0,0,0.0,0.0,0,0,0.0,1
7988,0,0,0,0.0,0.0,0,0,0.0,1
7989,0,0,0,0.0,0.0,0,0,0.0,1
7990,0,0,0,0.0,0.0,0,0,0.0,1
7991,0,0,0,0.0,0.0,0,0,0.0,1
7992,0,0,0,0.0,0.0,0,0,0.0,1
7993,0,0,0,0.0,0.0,0,0,0.0,1
7994,0,0,0,0.0,0.0,0,0,0.0,1
7995,0,0,0,0.0,0.0,0,0,0.0,1
7996,0,0,0,0.0,0.0,0,0,0.0,1
7997,0,0,0,0.0,0.0,0,0,0.0,1
7998,0,0,0,0.0,0.0,0,0,0.0,1
7999,0,0,0,0.0,0.0,0,0,0.0,1
8000,0,0,0,0.0,0.0,0,0,0.0,1
8001,0,0,0,0.0,0.0,0,0,0.0,1
8002,0,0,0,0.0,0.0,0,0,0.0,1
8003,0,0,0,0.0,0.0,0,0,0.0,1
8004,0,0,0,0.0,0.0,0,0,0.0,1
8005,0,0,0,0.0,0.0,0,0,0.0,1
8006,0,0,0,0.0,0.0,0,0,0.0,1
8007,0,0,0,0.0,0.0,0,0,0.0,1
8008,0,0,0,0.0,0.0,0,0,0.0,1
8009,0,0,0,0.0,0.0,0,0,0.0,1
8010,0,0,0,0.0,0.0,0,0,0.0,1
8011,0,0,0,0.0,0.0,0,0,0.0,1
8012,0,0,0,0.0,0.0,0,0,0.0,1
8013,0,0,0,0.0,0.0,0,0,0.0,1
8014,0,0,0,0.0,0.0,0,0,0.0,1
8015,0,0,0,0.0,0.0,0,0,0.0,1
8016,0,0,0,0.0,0.0,0,0,0.0,1
8017,0,0,0,0.0,0.0,0,0,0.0,1
8018,0,0,0,0.0,0.0,0,0,0.0,1
8019,0,0,0,0.0,0.0,0,0,0.0,1
8020,0,0,0,0.0,0.0,0,0,0.0,1
8021,0,0,0,0.0,0.0,0,0,0.0,1
8022,0,0,0,0.0,0.0,0,0,0.0,1
8023,0,0,0,0.0,0.0,0,0,0.0,1
8024,0,0,0,0.0,0.0,0,0,0.0,1
8025,0,0,0,0.0,0.0,0,0,0.0,1
8026,0,0,0,0.0,0.0,0,0,0.0,1
8027,0,0,0,0.0,0.0,0,0,0.0,1
8028,0,0,0,0.0,0.0,0,0,0.0,1
8029,0,0,0,0.0,0.0,0,0,0.0,1
8030,0,0,0,0.0,0.0,0,0,0.0,1
8031,0,0,0,0.0,0.0,0,0,0.0,1
8032,0,0,0,0.0,0.0,0,0,0.0,1
8033,0,0,0,0.0,0.0,0,0,0.0,1
8034,0,0,0,0.0,0.0,0,0,0.0,1
8035,0,0,0,0.0,0.0,0,0,0.0,1
8036,0,0,0,0.0,0.0,0,0,0.0,1
8037,0,0,0,0.0,0.0,0,0,0.0,1
8038,0,0,0,0.0,0.0,0,0,0.0,1
8039,0,0,0,0.0,0.0,0,0,0.0,1
8040,0,0,0,0.0,0.0,0,0,0.0,1
8041,0,0,0,0.0,0.0,0,0,0.0,1
8042,0,0,0,0.0,0.0,0,0,0.0,1
8043,0,0,0,0.0,0.0,0,0,0.0,1
8044,0,0,0,0.0,0.0,0,0,0.0,1
8045,0,0,0,0.0,0.0,0,0,0.0,1
8046,0,0,0,0.0,0.0,0,0,0.0,1
8047,0,0,0,0.0,0.0,0,0,0.0,1
8048,0,0,0,0.0,0.0,0,0,0.0,1
8049,0,0,0,0.0,0.0,0,0,0.0,1
8050,0,0,0,0.0,0.0,0,0,0.0,1
8051,0,0,0,0.0,0.0,0,0,0.0,1
8052,0,0,0,0.0,0.0,0,0,0.0,1
8053,0,0,0,0.0,0.0,0,0,0.0,1
8054,0,0,0,0.0,0.0,0,0,0.0,1
8055,0,0,0,0.0,0.0,0,0,0.0,1
8056,0,0,0,0.0,0.0,0,0,0.0,1
8057,0,0,0,0.0,0.0,0,0,0.0,1
8058,0,0,0,0.0,0.0,0,0,0.0,1
8059,0,0,0,0.0,0.0,0,0,0.0,1
8060,0,0,0,0.0,0.0,0,0,0.0,1
8061,0,0,0,0.0,0.0,0,0,0.0,1
8062,0,0,0,0.0,0.0,0,0,0.0,1
8063,0,0,0,0.0,0.0,0,0,0.0,1
8064,0,0,0,0.0,0.0,0,0,0.0,1
8065,0,0,0,0.0,0.0,0,0,0.0,1
8066,0,0,0,0.0,0.0,0,0,0.0,1
8067,0,0,0,0.0,0.0,0,0,0.0,1
8068,0,0,0,0.0,0.0,0,0,0.0,1
8069,0,0,0,0.0,0.0,0,0,0.0,1
8070,0,0,0,0.0,0.0,0,0,0.0,1
8071,0,0,0,0.0,0.0,0,0,0.0,1
8072,0,0,0,0.0,0.0,0,0,0.0,1
8073,0,0,0,0.0,0.0,0,0,0.0,1
8074,0,0,0,0.0,0.0,0,0,0.0,1
8075,0,0,0,0.0,0.0,0,0,0.0,1
8076,0,0,0,0.0,0.0,0,0,0.0,1
8077,0,0,0,0.0,0.0,0,0,0.0,1
8078,0,0,0,0.0,0.0,0,0,0.0,1
8079,0,0,0,0.0,0.0,0,0,0.0,1
8080,0,0,0,0.0,0.0,0,0,0.0,1
8081,0,0,0,0.0,0.0,0,0,0.0,1
8082,0,0,0,0.0,0.0,0,0,0.0,1
8083,0,0,0,0.0,0.0,0,0,0.0,1
8084,0,0,0,0.0,0.0,0,0,0.0,1
8085,0,0,0,0.0,0.0,0,0,0.0,1
8086,0,0,0,0.0,0.0,0,0,0.0,1
8087,0,0,0,0.0,0.0,0,0,0.0,1
8088,0,0,0,0.0,0.0,0,0,0.0,1
8089,0,0,0,0.0,0.0,0,0,0.0,1
8090,0,0,0,0.0,0.0,0,0,0.0,1
8091,0,0,0,0.0,0.0,0,0,0.0,1
8092,0,0,0,0.0,0.0,0,0,0.0,1
8093,0,0,0,0.0,0.0,0,0,0.0,1
8094,0,0,0,0.0,0.0,0,0,0.0,1
8095,0,0,0,0.0,0.0,0,0,0.0,1
8096,0,0,0,0.0,0.0,0,0,0.0,1
8097,0,0,0,0.0,0.0,0,0,0.0,1
8098,0,0,0,0.0,0.0,0,0,0.0,1
8099,0,0,0,0.0,0.0,0,0,0.0,1
8100,0,0,0,0.0,0.0,0,0,0.0,1
8101,0,0,0,0.0,0.0,0,0,0.0,1
8102,0,0,0,0.0,0.0,0,0,0.0,1
8103,0,0,0,0.0,0.0,0,0,0.0,1
8104,0,0,0,0.0,0.0,0,0,0.0,1
8105,0,0,0,0.0,0.0,0,0,0.0,1
8106,0,0,0,0.0,0.0,0,0,0.0,1
8107,0,0,0,0.0,0.0,0,0,0.0,1
8108,0,0,0,0.0,0.0,0,0,0.0,1
8109,0,0,0,0.0,0.0,0,0,0.0,1
8110,0,0,0,0.0,0.0,0,0,0.0,1
8111,0,0,0,0.0,0.0,0,0,0.0,1
8112,0,0,0,0.0,0.0,0,0,0.0,1
8113,0,0,0,0.0,0.0,0,0,0.0,1
8114,0,0,0,0.0,0.0,0,0,0.0,1
8115,0,0,0,0.0,0.0,0,0,0.0,1
8116,0,0,0,0.0,0.0,0,0,0.0,1
8117,0,0,0,0.0,0.0,0,0,0.0,1
8118,0,0,0,0.0,0.0,0,0,0.0,1
8119,0,0,0,0.0,0.0,0,0,0.0,1
8120,0,0,0,0.0,0.0,0,0,0.0,1
8121,0,0,0,0.0,0.0,0,0,0.0,1
8122,0,0,0,0.0,0.0,0,0,0.0,1
8123,0,0,0,0.0,0.0,0,0,0.0,1
8124,0,0,0,0.0,0.0,0,0,0.0,1
8125,0,0,0,0.0,0.0,0,0,0.0,1
8126,0,0,0,0.0,0.0,0,0,0.0,1
8127,0,0,0,0.0,0.0,0,0,0.0,1
8128,0,0,0,0.0,0.0,0,0,0.0,1
8129,0,0,0,0.0,0.0,0,0,0.0,1
8130,0,0,0,0.0,0.0,0,0,0.0,1
8131,0,0,0,0.0,0.0,0,0,0.0,1
8132,0,0,0,0.0,0.0,0,0,0.0,1
8133,0,0,0,0.0,0.0,0,0,0.0,1
8134,0,0,0,0.0,0.0,0,0,0.0,1
8135,0,0,0,0.0,0.0,0,0,0.0,1
8136,0,0,0,0.0,0.0,0,0,0.0,1
8137,0,0,0,0.0,0.0,0,0,0.0,1
8138,0,0,0,0.0,0.0,0,0,0.0,1
8139,0,0,0,0.0,0.0,0,0,0.0,1
8140,0,0,0,0.0,0.0,0,0,0.0,1
8141,0,0,0,0.0,0.0,0,0,0.0,1
8142,0,0,0,0.0,0.0,0,0,0.0,1
8143,0,0,0,0.0,0.0,0,0,0.0,1
8144,0,0,0,0.0,0.0,0,0,0.0,1
8145,0,0,0,0.0,0.0,0,0,0.0,1
8146,0,0,0,0.0,0.0,0,0,0.0,1
8147,0,0,0,0.0,0.0,0,0,0.0,1
8148,0,0,0,0.0,0.0,0,0,0.0,1
8149,0,0,0,0.0,0.0,0,0,0.0,1
8150,0,0,0,0.0,0.0,0,0,0.0,1
8151,0,0,0,0.0,0.0,0,0,0.0,1
8152,0,0,0,0.0,0.0,0,0,0.0,1
8153,0,0,0,0.0,0.0,0,0,0.0,1
8154,0,0,0,0.0,0.0,0,0,0.0,1
8155,0,0,0,0.0,0.0,0,0,0.0,1
8156,0,0,0,0.0,0.0,0,0,0.0,1
8157,0,0,0,0.0,0.0,0,0,0.0,1
8158,0,0,0,0.0,0.0,0,0,0.0,1
8159,0,0,0,0.0,0.0,0,0,0.0,1
8160,0,0,0,0.0,0.0,0,0,0.0,1
8161,0,0,0,0.0,0.0,0,0,0.0,1
8162,0,0,0,0.0,0.0,0,0,0.0,1
8163,0,0,0,0.0,0.0,0,0,0.0,1
8164,0,0,0,0.0,0.0,0,0,0.0,1
8165,0,0,0,0.0,0.0,0,0,0.0,1
8166,0,0,0,0.0,0.0,0,0,0.0,1
8167,0,0,0,0.0,0.0,0,0,0.0,1
8168,0,0,0,0.0,0.0,0,1419,0.0,1
8169,0,0,0,0.0,0.0,0,1419,0.0,1
8170,0,0,0,0.0,0.0,0,1419,0.0,1
8171,694,915,834,1419.3015888104967,5677.206355241987,2776,1419,3.032705049897471,2
8172,320,708,611,988.4255156560863,3953.702062624345,1280,1487,1.3983654408749147,2
8173,0,0,0,0.0,0.0,0,1487,0.0,1
8174,54,95,121,163.03987242389513,652.1594896955805,216,1487,0.23597416814764186,1
8175,112,178,262,335.9642838160033,1343.857135264013,448,1487,0.4894279043062201,1
8176,62,212,272,350.38835597091406,1401.5534238836563,248,2214,0.2709333041695147,1
8177,136,331,357,505.4760132785729,2021.9040531142916,544,2214,0.5943053123718387,1
8178,160,369,742,843.9934833871646,3375.9739335486584,640,2214,0.6991827204374573,2
8179,138,409,280,514.5143341054746,2058.0573364218985,552,2214,0.603045096377307,1
8180,0,0,0,0.0,0.0,0,538,0.0,1
8181,0,0,0,0.0,0.0,0,538,0.0,1
8182,89,212,239,331.64137256982883,1326.5654902793153,356,538,0.38892038824333564,1
